Date,Stablecoin,Circulation
2024-05-23,TUSD,480005613.0
2024-05-23,USDC,32736190566.0
2024-05-23,USDT,111427321786.0
2024-05-24,BUSD,70369242.0
2024-05-24,DAI,5213872930.0
2024-05-24,TUSD,479004614.0
2024-05-24,USDC,32401500028.0
2024-05-24,USDT,111572269413.0
2024-05-25,BUSD,70652487.0
2024-05-25,DAI,5222833432.0
2024-05-25,TUSD,477232699.0
2024-05-25,USDC,32405022322.0
2024-05-25,USDT,111550949298.0
2024-05-26,BUSD,70511464.0
2024-05-26,DAI,5219331611.0
2024-05-26,TUSD,477324873.0
2024-05-26,USDC,32347322158.0
2024-05-26,USDT,111588108133.0
2024-05-27,BUSD,70793510.0
2024-05-27,DAI,5200819542.0
2024-05-27,TUSD,477074618.0
2024-05-27,USDC,32272615585.0
2024-05-27,USDT,111560113627.0
2024-05-28,BUSD,70652487.0
2024-05-28,DAI,5249157238.0
2024-05-28,TUSD,474793310.0
2024-05-28,USDC,32177394906.0
2024-05-28,USDT,111500832530.0
2024-05-29,BUSD,70451459.0
2024-05-29,DAI,5243169657.0
2024-05-29,TUSD,473132417.0
2024-05-29,USDC,31929465547.0
2024-05-29,USDT,111440850787.0
2024-05-30,BUSD,70470215.0
2024-05-30,DAI,5236392346.0
2024-05-30,TUSD,470918348.0
2024-05-30,USDC,31803642258.0
2024-05-30,USDT,111469246211.0
2024-05-31,BUSD,70722998.0
2024-05-31,DAI,5263202066.0
2024-05-31,TUSD,470138587.0
2024-05-31,USDC,31969707611.0
2024-05-31,USDT,111547940808.0
2024-06-01,BUSD,70581975.0
2024-06-01,DAI,5220339281.0
2024-06-01,TUSD,470207292.0
2024-06-01,USDC,32034473251.0
2024-06-01,USDT,111670666791.0
2024-06-02,BUSD,70166522.0
2024-06-02,DAI,5229972810.0
2024-06-02,TUSD,470128234.0
2024-06-02,USDC,31984423725.0
2024-06-02,USDT,111742411880.0
2024-06-03,BUSD,70221662.0
2024-06-03,DAI,5194656885.0
2024-06-03,TUSD,470342821.0
2024-06-03,USDC,31991608304.0
2024-06-03,USDT,111768176445.0
2024-06-04,BUSD,70581975.0
2024-06-04,DAI,5162614163.0
2024-06-04,TUSD,469304362.0
2024-06-04,USDC,31937088487.0
2024-06-04,USDT,112253386803.0
2024-06-05,BUSD,70511464.0
2024-06-05,DAI,5173815563.0
2024-06-05,TUSD,468585644.0
2024-06-05,USDC,32015722403.0
2024-06-05,USDT,112246152774.0
2024-06-06,BUSD,70581975.0
2024-06-06,DAI,5219307277.0
2024-06-06,TUSD,467976581.0
2024-06-06,USDC,32213231438.0
2024-06-06,USDT,112315084780.0
2024-06-07,BUSD,70511464.0
2024-06-07,DAI,5180564897.0
2024-06-07,TUSD,467477634.0
2024-06-07,USDC,32124188766.0
2024-06-07,USDT,112350781269.0
2024-06-08,BUSD,70511464.0
2024-06-08,DAI,5190507944.0
2024-06-08,TUSD,466941317.0
2024-06-08,USDC,31834632607.0
2024-06-08,USDT,112364113019.0
2024-06-09,BUSD,70453010.0
2024-06-09,DAI,5174615173.0
2024-06-09,TUSD,466753549.0
2024-06-09,USDC,31808895978.0
2024-06-09,USDT,112352062755.0
2024-06-10,BUSD,70188451.0
2024-06-10,DAI,5184011889.0
2024-06-10,TUSD,466665270.0
2024-06-10,USDC,31822150979.0
2024-06-10,USDT,112352057250.0
2024-06-11,BUSD,70201707.0
2024-06-11,DAI,5212876396.0
2024-06-11,TUSD,465874571.0
2024-06-11,USDC,31702737300.0
2024-06-11,USDT,112400182740.0
2024-06-12,BUSD,69991019.0
2024-06-12,DAI,5204660715.0
2024-06-12,TUSD,465416349.0
2024-06-12,USDC,31731991876.0
2024-06-12,USDT,112403196183.0
2024-06-13,BUSD,69151439.0
2024-06-13,DAI,5204556378.0
2024-06-13,TUSD,464489661.0
2024-06-13,USDC,32001922533.0
2024-06-13,USDT,112392502753.0
2024-06-14,BUSD,70168496.0
2024-06-14,DAI,5181064992.0
2024-06-14,TUSD,464318326.0
2024-06-14,USDC,32173434706.0
2024-06-14,USDT,112360161557.0
2024-06-15,BUSD,70079863.0
2024-06-15,DAI,5134034035.0
2024-06-15,TUSD,464647029.0
2024-06-15,USDC,32295116493.0
2024-06-15,USDT,112438892495.0
2024-06-16,BUSD,69413318.0
2024-06-16,DAI,5154077105.0
2024-06-16,TUSD,464338346.0
2024-06-16,USDC,32042724892.0
2024-06-16,USDT,112404705952.0
2024-06-17,BUSD,69792741.0
2024-06-17,DAI,5150870396.0
2024-06-17,TUSD,464417496.0
2024-06-17,USDC,32080693809.0
2024-06-17,USDT,112469528689.0
2024-06-18,BUSD,70793510.0
2024-06-18,DAI,5180465930.0
2024-06-18,TUSD,463883469.0
2024-06-18,USDC,32057726951.0
2024-06-18,USDT,112434908442.0
2024-06-19,BUSD,68670903.0
2024-06-19,DAI,5172296115.0
2024-06-19,TUSD,462815881.0
2024-06-19,USDC,32367192421.0
2024-06-19,USDT,112429308678.0
2024-06-20,BUSD,66670704.0
2024-06-20,DAI,5160797792.0
2024-06-20,TUSD,464390026.0
2024-06-20,USDC,32388264196.0
2024-06-20,USDT,112422743974.0
2024-06-21,BUSD,66017204.0
2024-06-21,DAI,5098800443.0
2024-06-21,TUSD,464735956.0
2024-06-21,USDC,32197360451.0
2024-06-21,USDT,112727670160.0
2024-06-22,BUSD,68407684.0
2024-06-22,DAI,5084623791.0
2024-06-22,TUSD,464720126.0
2024-06-22,USDC,32283135151.0
2024-06-22,USDT,112768729394.0
2024-06-23,BUSD,66384851.0
2024-06-23,DAI,5120989095.0
2024-06-23,TUSD,464400269.0
2024-06-23,USDC,32299130350.0
2024-06-23,USDT,112745185060.0
2024-06-24,BUSD,70341320.0
2024-06-24,DAI,5119867091.0
2024-06-24,TUSD,464402597.0
2024-06-24,USDC,32258868563.0
2024-06-24,USDT,112712121558.0
2024-06-25,BUSD,70432773.0
2024-06-25,DAI,5097823454.0
2024-06-25,TUSD,464857940.0
2024-06-25,USDC,32157441213.0
2024-06-25,USDT,112837386516.0
2024-06-26,BUSD,70511464.0
2024-06-26,DAI,5105194146.0
2024-06-26,TUSD,464704296.0
2024-06-26,USDC,32376832298.0
2024-06-26,USDT,112675718651.0
2024-06-27,BUSD,70463657.0
2024-06-27,DAI,5054657644.0
2024-06-27,TUSD,464498508.0
2024-06-27,USDC,32534613914.0
2024-06-27,USDT,112501741675.0
2024-06-28,BUSD,70409716.0
2024-06-28,DAI,5083281992.0
2024-06-28,TUSD,464299237.0
2024-06-28,USDC,32247226986.0
2024-06-28,USDT,112456905562.0
2024-06-29,BUSD,70478253.0
2024-06-29,DAI,5041993048.0
2024-06-29,TUSD,464306221.0
2024-06-29,USDC,31895447709.0
2024-06-29,USDT,112511901163.0
2024-06-30,BUSD,70511464.0
2024-06-30,DAI,5059898651.0
2024-06-30,TUSD,484733933.0
2024-06-30,USDC,31902227712.0
2024-06-30,USDT,112633305704.0
2024-07-01,BUSD,70473176.0
2024-07-01,DAI,5006678278.0
2024-07-01,TUSD,484771809.0
2024-07-01,USDC,31820856468.0
2024-07-01,USDT,112644085827.0
2024-07-02,BUSD,70445888.0
2024-07-02,DAI,5067497885.0
2024-07-02,TUSD,484671292.0
2024-07-02,USDC,32128971517.0
2024-07-02,USDT,112528906376.0
2024-07-03,BUSD,69483590.0
2024-07-03,DAI,5098338444.0
2024-07-03,TUSD,484052418.0
2024-07-03,USDC,32178206680.0
2024-07-03,USDT,112414097319.0
2024-07-04,BUSD,68921173.0
2024-07-04,DAI,5087726504.0
2024-07-04,TUSD,503842643.0
2024-07-04,USDC,32363274896.0
2024-07-04,USDT,112321847819.0
2024-07-05,BUSD,68522802.0
2024-07-05,DAI,5058562218.0
2024-07-05,TUSD,494997047.0
2024-07-05,USDC,32561049603.0
2024-07-05,USDT,112468091106.0
2024-07-06,BUSD,70067556.0
2024-07-06,DAI,5111703920.0
2024-07-06,TUSD,485085675.0
2024-07-06,USDC,33260152489.0
2024-07-06,USDT,112245912309.0
2024-07-07,BUSD,68002092.0
2024-07-07,DAI,5232655544.0
2024-07-07,TUSD,484128601.0
2024-07-07,USDC,33350738900.0
2024-07-07,USDT,112181849713.0
2024-07-08,BUSD,69650487.0
2024-07-08,DAI,5231671277.0
2024-07-08,TUSD,484416257.0
2024-07-08,USDC,33350470878.0
2024-07-08,USDT,112192511744.0
2024-07-09,BUSD,68884679.0
2024-07-09,DAI,5157462490.0
2024-07-09,TUSD,504016914.0
2024-07-09,USDC,33460412370.0
2024-07-09,USDT,112141060909.0
2024-07-10,BUSD,69402678.0
2024-07-10,DAI,5171111382.0
2024-07-10,TUSD,484834416.0
2024-07-10,USDC,33577970554.0
2024-07-10,USDT,112268563180.0
2024-07-11,BUSD,69444872.0
2024-07-11,DAI,5172835705.0
2024-07-11,TUSD,484209626.0
2024-07-11,USDC,33709067966.0
2024-07-11,USDT,112364578514.0
2024-07-12,BUSD,69928533.0
2024-07-12,DAI,5191997432.0
2024-07-12,TUSD,484665130.0
2024-07-12,USDC,33579251630.0
2024-07-12,USDT,112371024626.0
2024-07-13,BUSD,70762670.0
2024-07-13,DAI,5223166878.0
2024-07-13,TUSD,487511127.0
2024-07-13,USDC,33268168821.0
2024-07-13,USDT,112527287879.0
2024-07-14,BUSD,69511464.0
2024-07-14,DAI,5275335098.0
2024-07-14,TUSD,484550649.0
2024-07-14,USDC,33562784870.0
2024-07-14,USDT,112469048012.0
2024-07-15,BUSD,71249250.0
2024-07-15,DAI,5261658715.0
2024-07-15,TUSD,484896515.0
2024-07-15,USDC,33562816942.0
2024-07-15,USDT,112651587060.0
2024-07-16,BUSD,69069301.0
2024-07-16,DAI,5246534840.0
2024-07-16,TUSD,485085699.0
2024-07-16,USDC,33534861013.0
2024-07-16,USDT,112977167082.0
2024-07-17,BUSD,67898520.0
2024-07-17,DAI,5268232509.0
2024-07-17,TUSD,484610800.0
2024-07-17,USDC,33570247780.0
2024-07-17,USDT,113216677692.0
2024-07-18,BUSD,65385889.0
2024-07-18,DAI,5240164439.0
2024-07-18,TUSD,484729646.0
2024-07-18,USDC,33374823978.0
2024-07-18,USDT,113605223018.0
2024-07-19,BUSD,68639095.0
2024-07-19,DAI,5221745754.0
2024-07-19,TUSD,485085699.0
2024-07-19,USDC,33275274105.0
2024-07-19,USDT,113678352175.0
2024-07-20,BUSD,69291669.0
2024-07-20,DAI,5267780159.0
2024-07-20,TUSD,486055870.0
2024-07-20,USDC,33623361139.0
2024-07-20,USDT,114201306550.0
2024-07-21,BUSD,70137067.0
2024-07-21,DAI,5382879132.0
2024-07-21,TUSD,485085699.0
2024-07-21,USDC,33682778051.0
2024-07-21,USDT,114015056195.0
2024-07-22,BUSD,69719998.0
2024-07-22,DAI,5335918261.0
2024-07-22,TUSD,485570785.0
2024-07-22,USDC,33560640016.0
2024-07-22,USDT,114180894195.0
2024-07-23,BUSD,69511464.0
2024-07-23,DAI,5243282092.0
2024-07-23,TUSD,485570785.0
2024-07-23,USDC,33626271408.0
2024-07-23,USDT,114307338921.0
2024-07-24,BUSD,67883088.0
2024-07-24,DAI,5231403626.0
2024-07-24,TUSD,485072116.0
2024-07-24,USDC,33732919382.0
2024-07-24,USDT,114433699332.0
2024-07-25,BUSD,69436392.0
2024-07-25,DAI,5194000256.0
2024-07-25,TUSD,484973644.0
2024-07-25,USDC,33604215849.0
2024-07-25,USDT,114424345507.0
2024-07-26,BUSD,69237658.0
2024-07-26,DAI,5180941646.0
2024-07-26,TUSD,485085699.0
2024-07-26,USDC,33361587350.0
2024-07-26,USDT,114315607314.0
2024-07-27,BUSD,69650487.0
2024-07-27,DAI,5158998851.0
2024-07-27,TUSD,485085699.0
2024-07-27,USDC,33714062895.0
2024-07-27,USDT,114325513751.0
2024-07-28,BUSD,69580975.0
2024-07-28,DAI,5187379354.0
2024-07-28,TUSD,484828118.0
2024-07-28,USDC,33740364231.0
2024-07-28,USDT,114459557936.0
2024-07-29,BUSD,69219307.0
2024-07-29,DAI,5184240282.0
2024-07-29,TUSD,484877112.0
2024-07-29,USDC,33720652739.0
2024-07-29,USDT,114459214526.0
2024-07-30,BUSD,68387881.0
2024-07-30,DAI,5139736752.0
2024-07-30,TUSD,484891665.0
2024-07-30,USDC,33338671490.0
2024-07-30,USDT,114513725531.0
2024-07-31,BUSD,66167823.0
2024-07-31,DAI,5211038903.0
2024-07-31,TUSD,486055870.0
2024-07-31,USDC,33149411119.0
2024-07-31,USDT,114518259273.0
2024-08-01,BUSD,69580975.0
2024-08-01,DAI,5191241942.0
2024-08-01,TUSD,484835880.0
2024-08-01,USDC,32975847532.0
2024-08-01,USDT,114662166761.0
2024-08-02,BUSD,69580975.0
2024-08-02,DAI,5181943056.0
2024-08-02,TUSD,484835880.0
2024-08-02,USDC,32554955077.0
2024-08-02,USDT,114667956088.0
2024-08-03,BUSD,69580975.0
2024-08-03,DAI,5162361401.0
2024-08-03,TUSD,484835880.0
2024-08-03,USDC,32589592799.0
2024-08-03,USDT,114709383647.0
2024-08-04,BUSD,69580975.0
2024-08-04,DAI,5162086491.0
2024-08-04,TUSD,484835880.0
2024-08-04,USDC,32705368390.0
2024-08-04,USDT,114694368645.0
2024-08-05,BUSD,69580975.0
2024-08-05,DAI,5192902067.0
2024-08-05,TUSD,484835880.0
2024-08-05,USDC,32831859620.0
2024-08-05,USDT,114694368645.0
2024-08-06,BUSD,69650487.0
2024-08-06,DAI,5136271254.0
2024-08-06,TUSD,484654458.0
2024-08-06,USDC,33320174780.0
2024-08-06,USDT,114572011258.0
2024-08-07,BUSD,68991796.0
2024-08-07,DAI,5154851686.0
2024-08-07,TUSD,486055870.0
2024-08-07,USDC,33808347110.0
2024-08-07,USDT,114556867042.0
2024-08-08,BUSD,69436809.0
2024-08-08,DAI,5158932474.0
2024-08-08,TUSD,505600299.0
2024-08-08,USDC,34226686518.0
2024-08-08,USDT,115656673750.0
2024-08-09,BUSD,69580975.0
2024-08-09,DAI,5148190829.0
2024-08-09,TUSD,485485719.0
2024-08-09,USDC,34064648192.0
2024-08-09,USDT,115532191788.0
2024-08-10,BUSD,69511464.0
2024-08-10,DAI,5134541826.0
2024-08-10,TUSD,485256570.0
2024-08-10,USDC,33996186928.0
2024-08-10,USDT,115574281399.0
2024-08-11,BUSD,69332541.0
2024-08-11,DAI,5135904738.0
2024-08-11,TUSD,484888086.0
2024-08-11,USDC,33965850211.0
2024-08-11,USDT,115445826851.0
2024-08-12,BUSD,69719998.0
2024-08-12,DAI,5125824935.0
2024-08-12,TUSD,485485719.0
2024-08-12,USDC,34059273081.0
2024-08-12,USDT,115756322080.0
2024-08-13,BUSD,69417623.0
2024-08-13,DAI,5117742373.0
2024-08-13,TUSD,485229382.0
2024-08-13,USDC,34058003605.0
2024-08-13,USDT,115889054746.0
2024-08-14,BUSD,69650487.0
2024-08-14,DAI,5111149139.0
2024-08-14,TUSD,485419693.0
2024-08-14,USDC,34029385017.0
2024-08-14,USDT,116129081961.0
2024-08-15,BUSD,69459122.0
2024-08-15,DAI,5150074409.0
2024-08-15,TUSD,485331334.0
2024-08-15,USDC,34033979753.0
2024-08-15,USDT,116650846694.0
2024-08-16,BUSD,69368826.0
2024-08-16,DAI,5139088908.0
2024-08-16,TUSD,485118206.0
2024-08-16,USDC,34083545244.0
2024-08-16,USDT,116699423797.0
2024-08-17,BUSD,69511464.0
2024-08-17,DAI,5154681987.0
2024-08-17,TUSD,485152190.0
2024-08-17,USDC,34355462675.0
2024-08-17,USDT,116833969260.0
2024-08-18,BUSD,69430414.0
2024-08-18,DAI,5165553940.0
2024-08-18,TUSD,484890999.0
2024-08-18,USDC,34378786343.0
2024-08-18,USDT,116887299260.0
2024-08-19,BUSD,69425478.0
2024-08-19,DAI,5157376358.0
2024-08-19,TUSD,485971205.0
2024-08-19,USDC,34344730172.0
2024-08-19,USDT,116888957760.0
2024-08-20,BUSD,69386343.0
2024-08-20,DAI,5097013305.0
2024-08-20,TUSD,485241520.0
2024-08-20,USDC,34438088569.0
2024-08-20,USDT,116995756969.0
2024-08-21,BUSD,69334766.0
2024-08-21,DAI,5086192559.0
2024-08-21,TUSD,484903621.0
2024-08-21,USDC,34309176722.0
2024-08-21,USDT,117262503316.0
2024-08-22,BUSD,69366463.0
2024-08-22,DAI,5073650972.0
2024-08-22,TUSD,485144908.0
2024-08-22,USDC,34428785586.0
2024-08-22,USDT,117371515154.0
2024-08-23,BUSD,69403513.0
2024-08-23,DAI,5069904952.0
2024-08-23,TUSD,483680683.0
2024-08-23,USDC,34213684312.0
2024-08-23,USDT,117648169338.0
2024-08-24,BUSD,69210062.0
2024-08-24,DAI,5064157693.0
2024-08-24,TUSD,485444938.0
2024-08-24,USDC,34423979478.0
2024-08-24,USDT,117627722034.0
2024-08-25,BUSD,69441327.0
2024-08-25,DAI,5061812234.0
2024-08-25,TUSD,485971205.0
2024-08-25,USDC,34428878606.0
2024-08-25,USDT,117960181426.0
2024-08-26,BUSD,69423045.0
2024-08-26,DAI,5069414666.0
2024-08-26,TUSD,485971205.0
2024-08-26,USDC,34339165046.0
2024-08-26,USDT,117826540080.0
2024-08-27,BUSD,69328371.0
2024-08-27,DAI,5236352183.0
2024-08-27,TUSD,485971205.0
2024-08-27,USDC,34052128230.0
2024-08-27,USDT,117910201291.0
2024-08-28,BUSD,69928533.0
2024-08-28,DAI,5261783784.0
2024-08-28,TUSD,485971205.0
2024-08-28,USDC,33820804202.0
2024-08-28,USDT,118055107985.0
2024-08-29,BUSD,69284161.0
2024-08-29,DAI,5256711964.0
2024-08-29,TUSD,485004603.0
2024-08-29,USDC,33931434451.0
2024-08-29,USDT,118071957569.0
2024-08-30,BUSD,69511464.0
2024-08-30,DAI,5252800988.0
2024-08-30,TUSD,485485719.0
2024-08-30,USDC,34419245011.0
2024-08-30,USDT,118195672005.0
2024-08-31,BUSD,68997010.0
2024-08-31,DAI,5247773476.0
2024-08-31,TUSD,484928867.0
2024-08-31,USDC,34509386329.0
2024-08-31,USDT,118210924869.0
2024-09-01,BUSD,68935909.0
2024-09-01,DAI,5239373914.0
2024-09-01,TUSD,484782250.0
2024-09-01,USDC,34434304706.0
2024-09-01,USDT,118025215506.0
2024-09-02,BUSD,69454951.0
2024-09-02,DAI,5253973951.0
2024-09-02,TUSD,485157045.0
2024-09-02,USDC,34557856068.0
2024-09-02,USDT,118329335994.0
2024-09-03,BUSD,69426799.0
2024-09-03,DAI,5245630965.0
2024-09-03,TUSD,484839052.0
2024-09-03,USDC,34567470119.0
2024-09-03,USDT,118081163534.0
2024-09-04,BUSD,69443690.0
2024-09-04,DAI,5260469202.0
2024-09-04,TUSD,484979843.0
2024-09-04,USDC,34428750988.0
2024-09-04,USDT,118120984280.0
2024-09-05,BUSD,69256079.0
2024-09-05,DAI,5191412673.0
2024-09-05,TUSD,485113351.0
2024-09-05,USDC,34694349289.0
2024-09-05,USDT,118128267807.0
2024-09-06,BUSD,69298759.0
2024-09-06,DAI,5162257231.0
2024-09-06,TUSD,484397745.0
2024-09-06,USDC,34703034575.0
2024-09-06,USDT,118099392311.0
2024-09-07,BUSD,69340744.0
2024-09-07,DAI,5269563382.0
2024-09-07,TUSD,484834197.0
2024-09-07,USDC,34609362442.0
2024-09-07,USDT,118133075576.0
2024-09-08,BUSD,69247737.0
2024-09-08,DAI,5284037270.0
2024-09-08,TUSD,483642330.0
2024-09-08,USDC,34701506105.0
2024-09-08,USDT,118094548512.0
2024-09-09,BUSD,69650487.0
2024-09-09,DAI,5292948066.0
2024-09-09,TUSD,484687095.0
2024-09-09,USDC,34756113371.0
2024-09-09,USDT,118177509123.0
2024-09-10,BUSD,68659114.0
2024-09-10,DAI,5272032680.0
2024-09-10,TUSD,485427461.0
2024-09-10,USDC,34922220926.0
2024-09-10,USDT,118539409927.0
2024-09-11,BUSD,69331846.0
2024-09-11,DAI,5276416756.0
2024-09-11,TUSD,485971205.0
2024-09-11,USDC,35107738761.0
2024-09-11,USDT,118433539059.0
2024-09-12,BUSD,69114762.0
2024-09-12,DAI,5283507994.0
2024-09-12,TUSD,484739042.0
2024-09-12,USDC,35138315580.0
2024-09-12,USDT,118416549802.0
2024-09-13,BUSD,69295214.0
2024-09-13,DAI,5290468033.0
2024-09-13,TUSD,318453567.0
2024-09-13,USDC,35151205162.0
2024-09-13,USDT,118373416045.0
2024-09-14,BUSD,69457453.0
2024-09-14,DAI,5317504718.0
2024-09-14,TUSD,485056549.0
2024-09-14,USDC,35519883218.0
2024-09-14,USDT,118608616138.0
2024-09-15,BUSD,69505486.0
2024-09-15,DAI,5334399331.0
2024-09-15,TUSD,484612330.0
2024-09-15,USDC,35515079894.0
2024-09-15,USDT,119047660344.0
2024-09-16,BUSD,69479836.0
2024-09-16,DAI,5336019406.0
2024-09-16,TUSD,485162385.0
2024-09-16,USDC,35491876581.0
2024-09-16,USDT,118931099377.0
2024-09-17,BUSD,69370008.0
2024-09-17,DAI,5330766680.0
2024-09-17,TUSD,485100729.0
2024-09-17,USDC,35232218043.0
2024-09-17,USDT,118689782497.0
2024-09-18,BUSD,67154469.0
2024-09-18,DAI,5294274070.0
2024-09-18,TUSD,485971205.0
2024-09-18,USDC,35405736481.0
2024-09-18,USDT,118972104600.0
2024-09-19,BUSD,67758037.0
2024-09-19,DAI,5248963362.0
2024-09-19,TUSD,485971205.0
2024-09-19,USDC,35363885586.0
2024-09-19,USDT,118896720603.0
2024-09-20,BUSD,69243497.0
2024-09-20,DAI,5143308716.0
2024-09-20,TUSD,485061404.0
2024-09-20,USDC,35365440646.0
2024-09-20,USDT,118997000159.0
2024-09-21,BUSD,69479836.0
2024-09-21,DAI,5064170284.0
2024-09-21,TUSD,485402701.0
2024-09-21,USDC,35531625351.0
2024-09-21,USDT,119161364466.0
2024-09-22,BUSD,67979848.0
2024-09-22,DAI,5069733686.0
2024-09-22,TUSD,487427662.0
2024-09-22,USDC,35647506737.0
2024-09-22,USDT,119276518054.0
2024-09-23,BUSD,69088487.0
2024-09-23,DAI,5057166727.0
2024-09-23,TUSD,484872550.0
2024-09-23,USDC,35651896571.0
2024-09-23,USDT,119157360693.0
2024-09-24,BUSD,69234322.0
2024-09-24,DAI,5104613408.0
2024-09-24,TUSD,486456690.0
2024-09-24,USDC,35609776107.0
2024-09-24,USDT,119209005948.0
2024-09-25,BUSD,67795226.0
2024-09-25,DAI,5025282288.0
2024-09-25,TUSD,484961880.0
2024-09-25,USDC,35771049040.0
2024-09-25,USDT,119190344327.0
2024-09-26,BUSD,69511464.0
2024-09-26,DAI,5070154460.0
2024-09-26,TUSD,485039557.0
2024-09-26,USDC,35815541400.0
2024-09-26,USDT,119274429856.0
2024-09-27,BUSD,69197064.0
2024-09-27,DAI,5082411943.0
2024-09-27,TUSD,485061890.0
2024-09-27,USDC,36056633973.0
2024-09-27,USDT,119347429356.0
2024-09-28,BUSD,69176558.0
2024-09-28,DAI,5003728332.0
2024-09-28,TUSD,484933722.0
2024-09-28,USDC,36046938484.0
2024-09-28,USDT,119381689597.0
2024-09-29,BUSD,68294735.0
2024-09-29,DAI,5006044896.0
2024-09-29,TUSD,484858471.0
2024-09-29,USDC,36038353425.0
2024-09-29,USDT,119406925003.0
2024-09-30,BUSD,68325946.0
2024-09-30,DAI,5028998841.0
2024-09-30,TUSD,484213746.0
2024-09-30,USDC,35968243766.0
2024-09-30,USDT,119462461852.0
2024-10-01,BUSD,68320802.0
2024-10-01,DAI,5031997598.0
2024-10-01,TUSD,484877891.0
2024-10-01,USDC,35173561779.0
2024-10-01,USDT,119594589074.0
2024-10-02,BUSD,67069735.0
2024-10-02,DAI,4829280536.0
2024-10-02,TUSD,485015769.0
2024-10-02,USDC,35308113870.0
2024-10-02,USDT,119650346135.0
2024-10-03,BUSD,69396283.0
2024-10-03,DAI,5033727891.0
2024-10-03,TUSD,483925368.0
2024-10-03,USDC,35327000351.0
2024-10-03,USDT,119633735737.0
2024-10-04,BUSD,68815724.0
2024-10-04,DAI,5004472959.0
2024-10-04,TUSD,484645343.0
2024-10-04,USDC,35294228408.0
2024-10-04,USDT,119613458484.0
2024-10-05,BUSD,69093491.0
2024-10-05,DAI,5001517457.0
2024-10-05,TUSD,484385123.0
2024-10-05,USDC,35296378962.0
2024-10-05,USDT,119613173396.0
2024-10-06,BUSD,68643405.0
2024-10-06,DAI,5006763509.0
2024-10-06,TUSD,484634662.0
2024-10-06,USDC,35424268385.0
2024-10-06,USDT,120029038935.0
2024-10-07,BUSD,68475396.0
2024-10-07,DAI,5007143210.0
2024-10-07,TUSD,481870307.0
2024-10-07,USDC,35269915641.0
2024-10-07,USDT,119268972945.0
2024-10-08,BUSD,69319751.0
2024-10-08,DAI,5220368074.0
2024-10-08,TUSD,484217145.0
2024-10-08,USDC,35098642783.0
2024-10-08,USDT,119800509802.0
2024-10-09,BUSD,68291885.0
2024-10-09,DAI,5207741227.0
2024-10-09,TUSD,483817590.0
2024-10-09,USDC,34792878133.0
2024-10-09,USDT,119733298919.0
2024-10-10,BUSD,68867996.0
2024-10-10,DAI,5178554108.0
2024-10-10,TUSD,483584071.0
2024-10-10,USDC,34528023121.0
2024-10-10,USDT,119728449348.0
2024-10-11,BUSD,69120809.0
2024-10-11,DAI,5165848894.0
2024-10-11,TUSD,484211319.0
2024-10-11,USDC,34452356017.0
2024-10-11,USDT,119678684469.0
2024-10-12,BUSD,69146946.0
2024-10-12,DAI,5144870249.0
2024-10-12,TUSD,484518146.0
2024-10-12,USDC,34712825276.0
2024-10-12,USDT,119713343886.0
2024-10-13,BUSD,68965382.0
2024-10-13,DAI,5156605629.0
2024-10-13,TUSD,484419107.0
2024-10-13,USDC,34759320262.0
2024-10-13,USDT,119731227066.0
2024-10-14,BUSD,68320663.0
2024-10-14,DAI,5150098882.0
2024-10-14,TUSD,484866725.0
2024-10-14,USDC,34796901051.0
2024-10-14,USDT,119970689520.0
2024-10-15,BUSD,68861323.0
2024-10-15,DAI,5114297731.0
2024-10-15,TUSD,484392405.0
2024-10-15,USDC,34615260299.0
2024-10-15,USDT,119759196663.0
2024-10-16,BUSD,68819269.0
2024-10-16,DAI,5115698980.0
2024-10-16,TUSD,483903035.0
2024-10-16,USDC,34621198865.0
2024-10-16,USDT,119729083804.0
2024-10-17,BUSD,68590367.0
2024-10-17,DAI,5127296611.0
2024-10-17,TUSD,484298221.0
2024-10-17,USDC,34505620498.0
2024-10-17,USDT,119849731302.0
2024-10-18,BUSD,68091762.0
2024-10-18,DAI,5099306905.0
2024-10-18,TUSD,484476880.0
2024-10-18,USDC,34454632460.0
2024-10-18,USDT,119987498938.0
2024-10-19,BUSD,67846595.0
2024-10-19,DAI,5105872823.0
2024-10-19,TUSD,484550673.0
2024-10-19,USDC,34665504068.0
2024-10-19,USDT,120061403581.0
2024-10-20,BUSD,67400887.0
2024-10-20,DAI,5102713168.0
2024-10-20,TUSD,483995278.0
2024-10-20,USDC,34640925572.0
2024-10-20,USDT,120029907529.0
2024-10-21,BUSD,66898250.0
2024-10-21,DAI,5108328360.0
2024-10-21,TUSD,484501639.0
2024-10-21,USDC,34657548575.0
2024-10-21,USDT,119892595237.0
2024-10-22,BUSD,66984899.0
2024-10-22,DAI,5037390714.0
2024-10-22,TUSD,484567180.0
2024-10-22,USDC,34415514390.0
2024-10-22,USDT,120113836282.0
2024-10-23,BUSD,67993925.0
2024-10-23,DAI,4971285257.0
2024-10-23,TUSD,483990908.0
2024-10-23,USDC,34279402510.0
2024-10-23,USDT,120080509533.0
2024-10-24,BUSD,67555657.0
2024-10-24,DAI,4952820927.0
2024-10-24,TUSD,483259767.0
2024-10-24,USDC,34044724487.0
2024-10-24,USDT,120108145288.0
2024-10-25,BUSD,67780590.0
2024-10-25,DAI,4935521233.0
2024-10-25,TUSD,481664461.0
